Turma,Aluno,NP,NV,Período
2018110,20183004286,10,"1,6",13
2018110,20183004320,0,0,13
2018110,20183004526,0,0,13
2018110,20183004535,"9,5",8,13
2018110,20183004580,--,--,13
2018110,20183005130,0,0,13
2018110,20183005292,9,"4,1",13
2018110,20183005363,0,0,13
2018110,20183005588,9,"6,2",13
2018110,20183006431,0,0,13
2018110,20183006825,8,"2,4",13
2018110,20183006988,"6,7","1,7",13
2018110,20183007072,--,--,13
2018110,20183007279,"8,3","1,2",13
2018110,20183008104,0,0,13
2018110,20183017041,0,4,13
2018110,20183000581,0,0,13
2018110,20183000438,0,0,13
2018110,20183000492,0,0,13
2018110,20183000465,0,0,13
2018130,20183000616,"7,2","5,3",13
2018130,20183000643,"8,2","2,4",13
2018130,20183000652,0,0,13
2018130,20183001293,"7,7","1,4",13
2018130,20183001767,"8,5","6,5",13
2018130,20183001865,--,--,13
2018130,20183001883,0,0,13
2018130,20183001918,0,0,13
2018130,20183002915,0,"3,3",13
2018130,20183003091,0,0,13
2018130,20183003331,10,"2,3",13
2018130,20183003449,7,"5,8",13
2018130,20183003510,0,"0,9",13
2018130,20183003940,0,0,13
2018130,20183004061,0,0,13
2018130,20183004419,--,0,13
2018130,20183004858,"9,3","3,1",13
2018130,20183005185,0,0,13
2018130,20183005345,0,0,13
2018130,20183005372,3,3,13
2018130,20183005416,0,0,13
2018130,20183005935,"6,3",0,13
2018130,20183005953,9,"2,6",13
2018130,20183006342,7,"0,2",13
2018130,20183007045,0,0,13
2018130,20183007591,0,0,13
2018130,20183020341,0,0,13
2018130,20183024814,0,0,13
2018130,20183024823,"8,4","1,1",13
2018130,20183025160,"7,5","1,4",13
2018130,20183025428,0,0,13
2018130,20183025455,0,0,13
2018130,20183000474,0,0,13
2018140,20183000699,0,0,13
2018140,20183001186,0,0,13
2018140,20183001210,0,0,13
2018140,20183002343,0,0,13
2018140,20183002460,"8,5","1,7",13
2018140,20183002497,0,0,13
2018140,20183003672,0,0,13
2018140,20183003734,0,0,13
2018140,20183003770,"9,1","4,5",13
2018140,20183003780,"7,5","5,3",13
2018140,20183003823,0,0,13
2018140,20183003841,0,"3,6",13
2018140,20183003995,9,"2,6",13
2018140,20183004339,9,10,13
2018140,20183006271,9,10,13
2018140,20183006413,9,10,13
2018140,20183006469,"5,4","2,2",13
2018140,20183006558,"4,5",2,13
2018140,20183006979,9,"3,8",13
2018140,20183026390,0,0,13
2018150,20183000868,4,2,13
2018150,20183003019,0,0,13
2018150,20183003117,"8,5","3,8",13
2018150,20183003850,0,0,13
2018150,20183004366,9,"5,7",13
2018150,20183004482,9,"3,2",13
2018150,20183005050,9,"8,6",13
2018150,20183005194,--,--,13
2018150,20183005514,0,0,13
2018150,20183006709,9,"7,2",13
2018150,20183006718,10,10,13
2018150,20183006905,0,0,13
2018150,20183006932,9,"9,2",13
2018150,20183007152,0,0,13
2018150,20183007260,0,0,13
2018150,20183018156,0,0,13
2018151,20183001711,--,--,13
2018151,20183001810,0,0,13
2018151,20183002263,9,"7,5",13
2018151,20183002272,0,0,13
2018151,20183002316,9,"1,7",13
2018151,20183003135,8,"3,8",13
2018151,20183003583,9,"5,5",13
2018151,20183004375,10,"3,5",13
2018151,20183004384,10,"3,4",13
2018151,20183004722,0,0,13
2018151,20183004769,--,--,13
2018151,20183004778,--,--,13
2018151,20183004787,0,"0,5",13
2018151,20183004992,6,"6,8",13
2018151,20183005069,10,0,13
2018151,20183005078,0,0,13
2018151,20183005087,10,10,13
2018151,20183005102,0,0,13
2018151,20183005336,0,0,13
2018151,20183005381,"9,1","6,5",13
2018151,20183005819,"8,6","9,4",13
2018151,20183005971,10,2,13
2018151,20183006262,10,0,13
2018151,20183006324,"4,4","9,1",13
2018151,20183006567,0,0,13
2018151,20183006834,--,--,13
2018151,20183007134,0,0,13
2018151,20183007143,--,--,13
2018151,20183007439,0,0,13
2018151,20183007528,0,0,13
2018160,20183000760,"8,6",10,13
2018160,20183001364,7,"1,8",13
2018160,20183002076,0,0,13
2018160,20183002399,0,0,13
2018160,20183002432,0,0,13
2018160,20183002441,0,0,13
2018160,20183002503,10,0,13
2018160,20183002530,10,2,13
2018160,20183002586,0,0,13
2018160,20183002601,0,"1,4",13
2018160,20183002684,10,1,13
2018160,20183002746,10,0,13
2018160,20183002791,0,1,13
2018160,20183003224,10,1,13
2018160,20183003411,10,1,13
2018160,20183003529,10,1,13
2018160,20183003565,"6,3","2,6",13
2018160,20183003627,10,"3,5",13
2018160,20183003663,0,0,13
2018160,20183004910,10,1,13
2018160,20183004938,10,10,13
2018160,20183005480,"8,3",10,13
2018160,20183005980,10,1,13
2018160,20183006217,10,1,13
2018160,20183006370,10,1,13
2018160,20183006754,10,1,13
2018160,20183006772,10,1,13
2018160,20183006781,--,--,13
2018160,20183006870,10,"5,6",13
2018160,20183007475,10,1,13
2018101,20183000670,10,"4,4",14
2018101,20183000910,0,0,14
2018101,20183000948,0,0,14
2018101,20183001014,10,"2,2",14
2018101,20183001050,10,10,14
2018101,20183001103,0,0,14
2018101,20183001631,9,"3,9",14
2018101,20183001829,--,--,14
2018101,20183002058,--,--,14
2018101,20183002254,9,"7,4",14
2018101,20183000509,"7,5","6,2",14
2018101,20183002559,0,0,14
2018101,20183002639,--,--,14
2018101,20183002853,0,"2,7",14
2018101,20183002998,10,"6,8",14
2018101,20183003206,0,0,14
2018101,20183003313,8,"4,9",14
2018101,20183004034,--,--,14
2018101,20183004197,0,0,14
2018101,20183004240,0,0,14
2018101,20183004553,0,0,14
2018101,20183004811,10,1,14
2018101,20183004894,0,0,14
2018101,20183004929,"8,3","2,3",14
2018101,20183005425,0,0,14
2018101,20183005748,0,0,14
2018101,20183005793,10,"5,4",14
2018101,20183006020,0,0,14
2018101,20183006226,0,0,14
2018101,20183006398,0,0,14
2018101,20183007027,"8,8","5,9",14
2018101,20183007116,0,0,14
2018101,20183007340,0,0,14
2018101,20183007500,10,"9,2",14
2018101,20183011549,9,"6,6",14
2018101,20183014021,0,2,14
2018101,20183015790,"9,8",3,14
2018101,20183016376,--,--,14
2018101,20183019627,0,0,14
2018102,20183000723,5,"1,9",14
2018102,20183000741,"9,8","3,7",14
2018102,20183000803,0,"2,4",14
2018102,20183000886,"6,7","2,5",14
2018102,20183000895,0,0,14
2018102,20183000984,10,"4,2",14
2018102,20183001140,0,0,14
2018102,20183001168,10,8,14
2018102,20183001346,7,"5,2",14
2018102,20183001453,0,"2,2",14
2018102,20183002423,--,--,14
2018102,20183002871,0,"2,3",14
2018102,20183003289,0,"0,2",14
2018102,20183003304,10,10,14
2018102,20183003467,0,0,14
2018102,20183004114,--,--,14
2018102,20183004571,0,0,14
2018102,20183000545,"9,6",5,14
2018102,20183004885,0,0,14
2018102,20183005354,0,0,14
2018102,20183005882,--,--,14
2018102,20183006039,--,--,14
2018102,20183006084,0,0,14
2018102,20183006360,"6,7","6,9",14
2018102,20183000572,0,0,14
2018102,20183006440,0,0,14
2018102,20183006594,0,0,14
2018102,20183006997,--,--,14
2018102,20183007009,0,0,14
2018102,20183007107,10,10,14
2018102,20183007546,10,"8,9",14
2018102,20183007555,0,0,14
2018102,20183007760,--,0,14
2018102,20183012484,0,0,14
2018102,20183014219,--,--,14
2018102,20183014246,9,8,14
2018102,20183018586,0,0,14
2018102,20183018639,--,--,14
2018102,20183019242,--,--,14
2018103,20183000750,10,3,14
2018103,20183000840,--,0,14
2018103,20183001524,0,0,14
2018103,20183001613,0,"5,5",14
2018103,20183001678,0,0,14
2018103,20183002020,0,0,14
2018103,20183002764,0,0,14
2018103,20183002862,0,0,14
2018103,20183003144,--,0,14
2018103,20183003233,7,"8,8",14
2018103,20183003420,9,10,14
2018103,20183004052,"9,5","2,4",14
2018103,20183004105,0,0,14
2018103,20183004203,0,0,14
2018103,20183004590,0,0,14
2018103,20183004983,0,0,14
2018103,20183005167,"4,2",3,14
2018103,20183005720,"6,7",1,14
2018103,20183005917,0,0,14
2018103,20183006010,"8,2","5,6",14
2018103,20183006244,6,"3,4",14
2018103,20183006404,5,"4,2",14
2018103,20183006585,"8,5","4,1",14
2018103,20183007018,--,--,14
2018103,20183000536,10,"3,8",14
2018103,20183007250,0,0,14
2018103,20183007466,0,"1,5",14
2018103,20183008605,0,0,14
2018103,20183009059,0,0,14
2018103,20183009326,10,"7,5",14
2018103,20183009498,0,0,14
2018103,20183010345,0,0,14
2018103,20183012690,10,"5,8",14
2018103,20183014925,0,0,14
2018103,20183017847,0,0,14
2018103,20183020726,10,"2,5",14
2018104,20183001079,0,0,14
2018104,20183001435,--,--,14
2018104,20183001570,0,0,14
2018104,20183001696,0,"0,2",14
2018104,20183001758,0,0,14
2018104,20183001838,0,0,14
2018104,20183002002,0,0,14
2018104,20183002011,0,0,14
2018104,20183002100,0,0,14
2018104,20183002165,10,10,14
2018104,20183002450,"8,5","9,8",14
2018104,20183003387,8,"4,9",14
2018104,20183003921,8,"8,2",14
2018104,20183004221,--,--,14
2018104,20183004393,0,0,14
2018104,20183004491,10,"9,7",14
2018104,20183004517,9,"4,5",14
2018104,20183004974,0,0,14
2018104,20183005200,0,0,14
2018104,20183005238,--,0,14
2018104,20183005523,--,--,14
2018104,20183005603,0,0,14
2018104,20183005686,5,"9,8",14
2018104,20183005962,0,0,14
2018104,20183005990,0,0,14
2018104,20183006502,--,--,14
2018104,20183006638,--,--,14
2018104,20183006763,0,0,14
2018104,20183007063,0,0,14
2018104,20183007297,8,"2,5",14
2018104,20183007368,0,0,14
2018104,20183007401,10,"2,2",14
2018104,20183007537,0,0,14
2018104,20183008857,5,0,14
2018104,20183011638,0,0,14
2018104,20183013196,8,"0,2",14
2018104,20183014747,0,0,14
2018104,20183016803,--,--,14
2018110,20183000812,"7,8","3,4",14
2018110,20183000939,"7,8","3,6",14
2018110,20183001032,0,0,14
2018110,20183001060,0,0,14
2018110,20183001275,"8,3","9,3",14
2018110,20183001284,0,0,14
2018110,20183001337,0,0,14
2018110,20183001391,0,0,14
2018110,20183001551,0,0,14
2018110,20183001669,5,2,14
2018110,20183001909,9,10,14
2018110,20183002183,10,"1,8",14
2018110,20183002218,--,0,14
2018110,20183002380,--,--,14
2018110,20183002610,0,0,14
2018110,20183002906,"8,8","0,8",14
2018110,20183002960,--,--,14
2018110,20183003968,0,0,14
2018110,20183003986,5,"0,7",14
2018110,20183004259,7,"0,9",14
2018110,20183004286,10,"5,2",14
2018110,20183004320,0,0,14
2018110,20183004526,0,0,14
2018110,20183004535,"9,4","5,8",14
2018110,20183004580,--,--,14
2018110,20183005130,0,0,14
2018110,20183005292,"8,8","4,6",14
2018110,20183005363,5,0,14
2018110,20183005588,"8,9","7,8",14
2018110,20183006431,0,0,14
2018110,20183006825,"7,5","1,3",14
2018110,20183006988,"6,7","2,6",14
2018110,20183007072,--,--,14
2018110,20183007279,"8,5",10,14
2018110,20183008104,0,0,14
2018110,20183017041,0,"1,8",14
2018110,20183000581,0,0,14
2018110,20183000438,0,0,14
2018110,20183000492,0,0,14
2018110,20183000465,8,"3,1",14
2018130,20183000616,7,"4,2",14
2018130,20183000643,"7,8","1,2",14
2018130,20183000652,0,0,14
2018130,20183001293,0,"3,7",14
2018130,20183001767,9,"6,6",14
2018130,20183001865,--,--,14
2018130,20183001883,0,"0,4",14
2018130,20183001918,0,0,14
2018130,20183002915,5,1,14
2018130,20183003091,0,0,14
2018130,20183003331,5,"5,8",14
2018130,20183003449,7,"6,6",14
2018130,20183003510,5,"4,3",14
2018130,20183003940,0,0,14
2018130,20183004061,0,0,14
2018130,20183004419,--,0,14
2018130,20183004858,"9,5","3,7",14
2018130,20183005185,0,0,14
2018130,20183005345,0,0,14
2018130,20183005372,3,0,14
2018130,20183005416,10,0,14
2018130,20183005935,"7,7",0,14
2018130,20183005953,10,"3,3",14
2018130,20183006342,"7,5","3,2",14
2018130,20183007045,0,0,14
2018130,20183007591,0,0,14
2018130,20183020341,0,0,14
2018130,20183024814,0,0,14
2018130,20183024823,"8,1","0,9",14
2018130,20183025160,"9,2",3,14
2018130,20183025428,0,0,14
2018130,20183025455,0,0,14
2018130,20183000474,0,0,14
2018140,20183000699,0,0,14
2018140,20183001186,0,0,14
2018140,20183001210,0,0,14
2018140,20183002343,0,0,14
2018140,20183002460,8,6,14
2018140,20183002497,0,0,14
2018140,20183003672,0,0,14
2018140,20183003734,0,0,14
2018140,20183003770,"9,2","3,6",14
2018140,20183003780,"8,5",7,14
2018140,20183003823,9,"0,8",14
2018140,20183003841,"6,9","1,8",14
2018140,20183003995,5,"5,4",14
2018140,20183004339,9,"5,6",14
2018140,20183006271,9,"9,6",14
2018140,20183006413,9,10,14
2018140,20183006469,"6,2",2,14
2018140,20183006558,0,"0,2",14
2018140,20183006979,9,"9,1",14
2018140,20183026390,"5,5","0,6",14
2018150,20183000868,"5,2",2,14
2018150,20183003019,0,0,14
2018150,20183003117,"8,8","4,9",14
2018150,20183003850,0,0,14
2018150,20183004366,9,10,14
2018150,20183004482,9,10,14
2018150,20183005050,9,10,14
2018150,20183005194,--,--,14
2018150,20183005514,0,0,14
2018150,20183006709,0,10,14
2018150,20183006718,9,"9,1",14
2018150,20183006905,0,0,14
2018150,20183006932,9,"5,4",14
2018150,20183007152,0,0,14
2018150,20183007260,0,0,14
2018150,20183018156,0,0,14
2018151,20183001711,--,--,14
2018151,20183001810,0,0,14
2018151,20183002263,9,"5,5",14
2018151,20183002272,0,0,14
2018151,20183002316,8,3,14
2018151,20183003135,"7,2",5,14
2018151,20183003583,9,10,14
2018151,20183004375,9,2,14
2018151,20183004384,"6,7","5,4",14
2018151,20183004722,0,0,14
2018151,20183004769,--,--,14
2018151,20183004778,--,--,14
2018151,20183004787,0,0,14
2018151,20183004992,"6,5","9,2",14
2018151,20183005069,0,0,14
2018151,20183005078,0,0,14
2018151,20183005087,5,"6,2",14
2018151,20183005102,0,0,14
2018151,20183005336,0,0,14
2018151,20183005381,"8,2","2,6",14
2018151,20183005819,0,"9,8",14
2018151,20183005971,0,"6,9",14
2018151,20183006262,0,2,14
2018151,20183006324,8,"9,4",14
2018151,20183006567,0,0,14
2018151,20183006834,--,--,14
2018151,20183007134,0,0,14
2018151,20183007143,--,--,14
2018151,20183007439,0,0,14
2018151,20183007528,0,0,14
2018160,20183000760,"9,5",10,14
2018160,20183001364,0,0,14
2018160,20183002076,0,0,14
2018160,20183002399,0,0,14
2018160,20183002432,0,0,14
2018160,20183002441,0,0,14
2018160,20183002503,0,0,14
2018160,20183002530,"6,8","5,1",14
2018160,20183002586,0,0,14
2018160,20183002601,8,5,14
2018160,20183002684,0,0,14
2018160,20183002746,10,0,14
2018160,20183002791,0,"5,8",14
2018160,20183003224,0,0,14
2018160,20183003411,0,0,14
2018160,20183003529,0,0,14
2018160,20183003565,9,"3,5",14
2018160,20183003627,"8,5",4,14
2018160,20183003663,0,0,14
2018160,20183004910,0,0,14
2018160,20183004938,10,"4,3",14
2018160,20183005480,10,3,14
2018160,20183005980,0,0,14
2018160,20183006217,0,0,14
2018160,20183006370,0,0,14
2018160,20183006754,0,0,14
2018160,20183006772,0,0,14
2018160,20183006781,--,--,14
2018160,20183006870,0,0,14
2018160,20183007475,0,0,14
2018101,20183000670,10,"4,4",15
2018101,20183000910,0,0,15
2018101,20183000948,0,0,15
2018101,20183001014,9,"5,3",15
2018101,20183001050,10,10,15
2018101,20183001103,0,0,15
2018101,20183001631,0,"1,6",15
2018101,20183001829,--,--,15
2018101,20183002058,--,--,15
2018101,20183002254,"8,2","6,3",15
2018101,20183000509,8,10,15
2018101,20183002559,0,0,15
2018101,20183002639,--,--,15
2018101,20183002853,0,1,15
2018101,20183002998,0,"5,6",15
2018101,20183003206,0,0,15
2018101,20183003313,"8,8","6,2",15
2018101,20183004034,--,--,15
2018101,20183004197,0,0,15
2018101,20183004240,0,"2,2",15
2018101,20183004553,0,0,15
2018101,20183004811,10,0,15
2018101,20183004894,0,0,15
2018101,20183004929,10,"5,8",15
2018101,20183005425,0,0,15
2018101,20183005748,0,0,15
2018101,20183005793,"9,5","6,1",15
2018101,20183006020,0,0,15
2018101,20183006226,0,0,15
2018101,20183006398,0,0,15
2018101,20183007027,"9,5",3,15
2018101,20183007116,0,0,15
2018101,20183007340,0,0,15
2018101,20183007500,10,"8,8",15
2018101,20183011549,"9,5","3,3",15
2018101,20183014021,10,"2,2",15
2018101,20183015790,10,1,15
2018101,20183016376,--,--,15
2018101,20183019627,0,0,15
2018102,20183000723,0,0,15
2018102,20183000741,0,4,15
2018102,20183000803,10,0,15
2018102,20183000886,"6,7","3,4",15
2018102,20183000895,0,0,15
2018102,20183000984,9,"6,2",15
2018102,20183001140,0,0,15
2018102,20183001168,0,"9,8",15
2018102,20183001346,8,"5,8",15
2018102,20183001453,0,"1,5",15
2018102,20183002423,--,--,15
2018102,20183002871,0,0,15
2018102,20183003289,0,"1,5",15
2018102,20183003304,10,10,15
2018102,20183003467,0,0,15
2018102,20183004114,--,--,15
2018102,20183004571,0,0,15
2018102,20183000545,9,3,15
2018102,20183004885,0,0,15
2018102,20183005354,0,0,15
2018102,20183005882,--,--,15
2018102,20183006039,--,--,15
2018102,20183006084,0,0,15
2018102,20183006360,8,"4,5",15
2018102,20183000572,0,0,15
2018102,20183006440,0,0,15
2018102,20183006594,0,0,15
2018102,20183006997,--,--,15
2018102,20183007009,0,0,15
2018102,20183007107,10,10,15
2018102,20183007546,10,"7,4",15
2018102,20183007555,0,0,15
2018102,20183007760,--,0,15
2018102,20183012484,0,0,15
2018102,20183014219,--,--,15
2018102,20183014246,"9,5","7,7",15
2018102,20183018586,0,0,15
2018102,20183018639,--,--,15
2018102,20183019242,--,--,15
2018103,20183000750,10,"4,6",15
2018103,20183000840,--,0,15
2018103,20183001524,0,0,15
2018103,20183001613,7,"2,4",15
2018103,20183001678,8,"4,6",15
2018103,20183002020,0,0,15
2018103,20183002764,0,0,15
2018103,20183002862,0,0,15
2018103,20183003144,--,0,15
2018103,20183003233,8,"8,2",15
2018103,20183003420,"8,8",8,15
2018103,20183004052,"8,4","2,4",15
2018103,20183004105,0,0,15
2018103,20183004203,0,0,15
2018103,20183004590,0,0,15
2018103,20183004983,0,0,15
2018103,20183005167,8,"4,2",15
2018103,20183005720,7,"4,4",15
2018103,20183005917,0,0,15
2018103,20183006010,"7,7","5,9",15
2018103,20183006244,0,0,15
2018103,20183006404,0,"3,8",15
2018103,20183006585,"9,2","2,9",15
2018103,20183007018,--,--,15
2018103,20183000536,10,"2,2",15
2018103,20183007250,0,"1,7",15
2018103,20183007466,0,1,15
2018103,20183008605,0,0,15
2018103,20183009059,0,0,15
2018103,20183009326,"9,9","6,4",15
2018103,20183009498,0,0,15
2018103,20183010345,0,0,15
2018103,20183012690,10,"8,6",15
2018103,20183014925,0,0,15
2018103,20183017847,0,0,15
2018103,20183020726,"9,3","2,6",15
2018104,20183001079,0,0,15
2018104,20183001435,--,--,15
2018104,20183001570,"6,7",0,15
2018104,20183001696,0,0,15
2018104,20183001758,0,0,15
2018104,20183001838,0,0,15
2018104,20183002002,0,0,15
2018104,20183002011,0,0,15
2018104,20183002100,0,0,15
2018104,20183002165,9,10,15
2018104,20183002450,9,"8,4",15
2018104,20183003387,0,"2,2",15
2018104,20183003921,8,"7,7",15
2018104,20183004221,--,--,15
2018104,20183004393,0,0,15
2018104,20183004491,"9,5","7,8",15
2018104,20183004517,"6,5",1,15
2018104,20183004974,0,0,15
2018104,20183005200,0,0,15
2018104,20183005238,--,0,15
2018104,20183005523,--,--,15
2018104,20183005603,0,0,15
2018104,20183005686,"6,7","8,1",15
2018104,20183005962,0,0,15
2018104,20183005990,0,0,15
2018104,20183006502,--,--,15
2018104,20183006638,--,--,15
2018104,20183006763,0,0,15
2018104,20183007063,0,0,15
2018104,20183007297,0,0,15
2018104,20183007368,0,0,15
2018104,20183007401,10,"7,1",15
2018104,20183007537,0,0,15
2018104,20183008857,8,"8,5",15
2018104,20183011638,0,0,15
2018104,20183013196,"7,5","2,5",15
2018104,20183014747,0,0,15
2018104,20183016803,--,--,15
2018110,20183000812,"8,3","3,7",15
2018110,20183000939,"8,3",2,15
2018110,20183001032,0,0,15
2018110,20183001060,0,0,15
2018110,20183001275,0,"8,6",15
2018110,20183001284,0,0,15
2018110,20183001337,0,0,15
2018110,20183001391,0,0,15
